X,Y,toponyme,numero,topo_actue
6.63144217352289,46.5214952283083,Rue du Grand St-Jean,"11",Rue Grand-Saint-Jean
6.63153074942098,46.5214640112789,Rue du Grand St-Jean,"12",Rue Grand-Saint-Jean
6.63162580648235,46.5214298211786,Rue du Grand St-Jean,"13",Rue Grand-Saint-Jean
6.63170142005388,46.5214060367482,Rue du Grand St-Jean,"15",Rue Grand-Saint-Jean
6.6318094394418,46.5213837388354,Rue du Grand St-Jean,"16",Rue Grand-Saint-Jean
6.63195634580935,46.5213763061957,Rue du Grand St-Jean,"17",Rue Grand-Saint-Jean
6.63212485605449,46.5213763061956,Rue du Grand St-Jean,"18",Rue Grand-Saint-Jean
6.63226528125875,46.5214818495835,Rue du Grand St-Jean/Place Pépinet,"19",
6.63232361172824,46.5213926580015,Rue du Grand St-Jean/Place Pépinet,"20",
6.63241866878962,46.521306439333,Rue du Grand St-Jean/Place Pépinet,"21",
6.63256341476942,46.5212990066828,Rue du Grand St-Jean/Place Pépinet,"23",
6.63254325115038,46.5211522611834,Rue du Grand St-Jean/Place Pépinet,"24",
6.63250151966019,46.521054025962,Rue du Grand St-Jean/Place Pépinet,"25",
6.63251250163132,46.520946722671,Rue du Grand St-Jean/Place Pépinet,"26",
6.6321654713444,46.5210812295797,Rue du Grand St-Jean/Place Pépinet,"28",
6.6321566857675,46.5212157361552,Rue du Grand St-Jean,"29",Rue Grand-Saint-Jean
6.63202050932581,46.5212096909231,Rue du Grand St-Jean,"30",Rue Grand-Saint-Jean
6.63188652927834,46.5212036456902,Rue du Grand St-Jean,"31",Rue Grand-Saint-Jean
6.63179647711528,46.5212474736133,Rue du Grand St-Jean,"32",Rue Grand-Saint-Jean
6.6317152105291,46.5212565414551,Rue du Grand St-Jean,"33",Rue Grand-Saint-Jean
6.63166469346202,46.5212610753754,Rue du Grand St-Jean,"34",Rue Grand-Saint-Jean
6.63158781966429,46.52129885803,Rue du Grand St-Jean,"35",Rue Grand-Saint-Jean
6.63150435668389,46.5213290841347,Rue du Grand St-Jean,"36",Rue Grand-Saint-Jean
6.63144066125148,46.5213547763104,Rue du Grand St-Jean,"37",Rue Grand-Saint-Jean
6.63136818024219,46.5213834910808,Rue du Grand St-Jean,"38",Rue Grand-Saint-Jean
6.6312956992329,46.5214197623479,Rue du Grand St-Jean,"39",Rue Grand-Saint-Jean
6.6312232182236,46.5214514996868,Rue du Grand St-Jean,"40",Rue Grand-Saint-Jean
6.63085422399447,46.5216237877744,Rue du Grand St-Jean,"41",Rue Grand-Saint-Jean
6.63075758264875,46.5216842396054,Rue du Grand St-Jean,"42",Rue Grand-Saint-Jean
6.63070486918744,46.5217326010218,Rue du Grand St-Jean,"43",Rue Grand-Saint-Jean
6.63068729803366,46.5217749172259,Rue du Grand St-Jean,"44",Rue Grand-Saint-Jean
6.63067631606255,46.5218111882317,Rue du Grand St-Jean,"45",Rue Grand-Saint-Jean
6.63064776293768,46.5218565269549,Rue du Grand St-Jean,"46",Rue Grand-Saint-Jean
6.63059724587058,46.5219063995067,Rue du Grand St-Jean,"47",Rue Grand-Saint-Jean
6.63056649635149,46.5219592945874,Rue du Grand St-Jean,"48",Rue Grand-Saint-Jean
6.63054038982289,46.5219990704276,Rue du Grand St-Jean,"49",Rue Grand-Saint-Jean
6.63050682428613,46.5220478278694,Rue du Grand St-Jean,"50",Rue Grand-Saint-Jean
6.63048631201367,46.5220965852675,Rue du Grand St-Jean,"51",Rue Grand-Saint-Jean
6.63046207023712,46.5221402102707,Rue du Grand St-Jean,"52",Rue Grand-Saint-Jean
6.63194297366533,46.5194467137499,Rue du Petit Chène,"1",Rue du Petit-Chêne
6.63190532583283,46.5193897209877,Rue du Petit Chène,"2",Rue du Petit-Chêne
6.63185826604219,46.5193171846585,Rue du Petit Chène,"3",Rue du Petit-Chêne
6.6318356773427,46.5192576011726,Rue du Petit Chène,"4",Rue du Petit-Chêne
6.63179614711857,46.5191902458492,Rue du Petit Chène,4b,Rue du Petit-Chêne
6.63172649862843,46.5191384340051,Rue du Petit Chène,"5",Rue du Petit-Chêne
6.63200138901758,46.5195890892402,Rue du Grand Chène,"1",Rue du Grand-Chêne
6.63188472842355,46.5196237176248,Rue du Grand Chène,"2",Rue du Grand-Chêne
6.63177721768003,46.519652049923,Rue du Grand Chène,"3",Rue du Grand-Chêne
6.63166741947389,46.5196803822065,Rue du Grand Chène,"4",Rue du Grand-Chêne
6.63155849268208,46.5196953728267,Rue du Grand Chène,"5",Rue du Grand-Chêne
6.63147627052311,46.5197055277606,Rue du Grand Chène,"6",Rue du Grand-Chêne
6.63118111405499,46.519734541847,Rue du Grand Chène,"7",Rue du Grand-Chêne
6.63105672668628,46.5197417953663,Rue du Grand Chène,"8",Rue du Grand-Chêne
6.6309449888805,46.5197563024017,Rue du Grand Chène,"9",Rue du Grand-Chêne
6.63108202581209,46.5198796120466,Rue du Grand Chène,"20",Rue du Grand-Chêne
6.63119798013885,46.5198694571453,Rue du Grand Chène,"21",Rue du Grand-Chêne
6.63129496012124,46.5198607529425,Rue du Grand Chène,"22",Rue du Grand-Chêne
6.63139615662459,46.5198520487385,Rue du Grand Chène,"23",Rue du Grand-Chêne
6.631488920086,46.5198534994392,Rue du Grand Chène,"24",Rue du Grand-Chêne
6.63156270920303,46.5198404431308,Rue du Grand Chène,"25",Rue du Grand-Chêne
6.6338149555526,46.5199488527503,Place St-François,"1",Place Saint-François
6.63349589234049,46.5193496662885,Place St-François,"2",Place Saint-François
6.63351804950803,46.5192170210639,Place St-François,"3",Place Saint-François
6.63284447161556,46.5192490389065,Place St-François,"5",Place Saint-François
6.63270488146017,46.5194548674434,Place St-François,"6",Place Saint-François
6.63231491531192,46.5193466169768,Place St-François,"7",Place Saint-François
6.63226432346613,46.5197759315412,Descente de Pépinet/Place St-François,"28",Place Saint-François
6.63242830256848,46.5198910228171,Descente de Pépinet/Place St-François,"8",Place Saint-François
6.63264311519259,46.5198910228171,Place St-François,"9",Place Saint-François
6.63276609951937,46.519923744802,Place St-François,"11",Place Saint-François
6.63283661053339,46.5199338998967,Place St-François,"12",Place Saint-François
6.63289564301024,46.519949696707,Place St-François,"13",Place Saint-François
6.63296287444221,46.5199711352279,Place St-François,"14",Place Saint-François
6.63311373521639,46.5200207822965,Place St-François,"15",Place Saint-François
6.63323835933419,46.5200568892269,Place St-François,"16",Place Saint-François
6.63336954261608,46.5200647876148,Place St-François,"17",Place Saint-François
6.6335433604646,46.5200704293196,Place St-François,"18",Place Saint-François
6.63373357622335,46.5200839694089,Place St-François,"19",Place Saint-François
6.63200359669325,46.520274658643,Descente de Pépinet,"29",Rue Pépinet
6.63240698528515,46.5200027288223,Descente de Pépinet,"7",Rue Pépinet
6.63292791259058,46.5221308835658,Rue de la Madelaine,"1",Rue Madelaine
6.63303550209915,46.5217138486624,Place de la Palud,"2",Place de la Palud
6.63267149092874,46.5219643167547,Place de la Palud,"3",Place de la Palud
6.63259438511433,46.5219963963284,Place de la Palud,"4",Place de la Palud
6.63254776299398,46.5220272420545,Place de la Palud,"5",Place de la Palud
6.63249396823973,46.522054386279,Place de la Palud,"6",Place de la Palud
6.63243658716854,46.5220852319722,Place de la Palud,"7",Place de la Palud
6.63238817188972,46.5221197791278,Place de la Palud,"8",Place de la Palud
6.63233975661089,46.5221506247838,Place de la Palud,"9",Place de la Palud
6.63227161658885,46.522190107198,Place de la Palud,"10",Place de la Palud
6.63220168340833,46.5222419278231,Place de la Palud,"11",Place de la Palud
6.63209768021679,46.5222678381171,Place de la Palud,"12",Place de la Palud
6.6322016834083,46.5224060261431,Place de la Palud,"13",Place de la Palud
6.63236844714646,46.5223171910238,Place de la Palud,"14",Place de la Palud
6.63247782981342,46.5222604351771,Place de la Palud,"15",Place de la Palud
6.63253521088462,46.522225888111,Place de la Palud,"16",Place de la Palud
6.63259438511429,46.5221987439722,Place de la Palud,"17",Place de la Palud
6.63268942251345,46.5221641968668,Place de la Palud,"18",Place de la Palud
6.63307853790249,46.5219569137733,Place de la Palud,"19",Place de la Palud
6.63316460892543,46.5219331197826,Place de la Palud,"20.",Place de la Palud
6.63326782667545,46.5219078280913,Place de la Palud,"21",Place de la Palud
6.63345421933128,46.5217209455107,Place de la Palud,"23",Place de la Palud
6.633409461425,46.5216458777729,Place de la Palud,"24",Place de la Palud
6.63294575115068,46.5222669601421,Rue de la Madelaine,"2",Rue Madelaine
6.63295171938868,46.5223230833891,Rue de la Madelaine,"3",Rue Madelaine
6.63294376173799,46.5223778377204,Rue de la Madelaine,"4",Rue Madelaine
6.63294177232531,46.5224284854278,Rue de la Madelaine,"5",Rue Madelaine
6.63292187819859,46.5225352561157,Rue de la Madelaine,"5",Rue Madelaine
6.63292386761125,46.5225872725287,Rue de la Madelaine,"6",Rue Madelaine
6.63289959677666,46.5226638141335,Rue de la Madelaine,"7",Rue Madelaine
6.63347990373034,46.5230775623735,,"9",
6.63309749304038,46.5226440740895,Rue de la Madelaine,"10",Rue Madelaine
6.63309005457951,46.5225744669908,Rue de la Madelaine,"11",Rue Madelaine
6.63309749304041,46.5224997416238,Rue de la Madelaine,"12",Rue Madelaine
6.63309600534825,46.522403519767,Rue de la Madelaine,"13",Rue Madelaine
6.63309600534827,46.5223298178039,Rue de la Madelaine,"14",Rue Madelaine
6.63310195611699,46.5222653285043,Rue de la Madelaine,"15",Rue Madelaine
6.63309451765611,46.5221998154866,Rue de la Madelaine,"16",Rue Madelaine
6.63309898073266,46.522108711315,Rue de la Madelaine,"17",Rue Madelaine
6.63308261611873,46.5220380798858,Rue de la Madelaine,"18",Rue Madelaine
6.63328546336381,46.5239705183814,Rue du Chemin Neuf,"3",Avenue de l'Université
6.6333925702347,46.5240646841259,Rue du Chemin Neuf,3A,Avenue de l'Université
6.63350562748729,46.5241547555548,Rue du Chemin Neuf,3B,Avenue de l'Université
6.63371587430793,46.5242625681295,Rue du Chemin Neuf,a,Avenue de l'Université
6.63380314657309,46.5243308038257,Rue du Chemin Neuf,"5",Avenue de l'Université
6.63391620382569,46.5244222395242,Rue du Chemin Neuf,5A,Avenue de l'Université
6.6341403348703,46.5246733457256,Rue du Chemin Neuf,5B,Avenue de l'Université
6.63508351670446,46.5249742437521,Rue du Chemin neuf,"6",Avenue de l'Université
6.6327271962657,46.5211316534687,Rue du Petit St-Jean,"1",Rue du Petit-Saint-Jean
6.63281107472154,46.5210687691895,Rue du Petit St-Jean,"2",Rue du Petit-Saint-Jean
6.63290121276364,46.5210162219963,Rue du Petit St-Jean,"3",Rue du Petit-Saint-Jean
6.63299135080574,46.5209809033624,Rue du Petit St-Jean,4|5,Rue du Petit-Saint-Jean
6.63306521392357,46.520950753291,Rue du Petit St-Jean,"6",Rue du Petit-Saint-Jean
6.63312405403438,46.5209404161197,Rue du Petit St-Jean,"8",Rue du Petit-Saint-Jean
6.63318164222794,46.5209162960459,Rue du Petit St-Jean,"9",Rue du Petit-Saint-Jean
6.63328304752529,46.5208990674152,Rue du Petit St-Jean,"10",Rue du Petit-Saint-Jean
6.63309901568933,46.5210420648845,Rue du Petit St-Jean,"12",Rue du Petit-Saint-Jean
6.63304393133027,46.5210670463315,Rue du Petit St-Jean,"13",Rue du Petit-Saint-Jean
6.63299009888847,46.5210911663383,Rue du Petit St-Jean,"14",Rue du Petit-Saint-Jean
6.63289870892911,46.5211859234045,Rue du Petit St-Jean,"15",Rue du Petit-Saint-Jean
6.63311654253073,46.5216373093418,Place de la Palud,"1",Place de la Palud
6.63334439147058,46.5210067462674,Rue de la Palud,"1",Rue du Pont
6.63328304752525,46.5211239006162,Rue de la Palud,"2",Rue du Pont
6.63326426876647,46.5211807548415,Rue de la Palud,"3",Rue du Pont
6.63324674192495,46.521211766212,Rue de la Palud,"4",Rue du Pont
6.63323422275243,46.521243638991,Rue de la Palud,"5",Rue du Pont
6.63322420741441,46.5212755117514,Rue de la Palud,"6",Rue du Pont
6.63320668057289,46.5213082459182,Rue de la Palud,"7",Rue du Pont
6.63319791715212,46.5213470100376,Rue de la Palud,"8",Rue du Pont
6.63320417673837,46.5213849127055,Rue de la Palud,"9",Rue du Pont
6.6331879018141,46.5214253996169,Rue de la Palud,"10",Rue du Pont
6.63316912305532,46.5214745007242,Rue de la Palud,"12",Rue du Pont
6.63315034429654,46.5215477215914,Rue de la Palud,"13",Rue du Pont
6.63339572007778,46.5215408302199,Rue de la Palud,"14",Rue du Pont
6.6334032315813,46.5214727778791,Rue de la Palud,"15",Rue du Pont
6.63340197966406,46.5214185082298,Rue de la Palud,"16",Rue du Pont
6.63341700267108,46.5213728527685,Rue de la Palud,"17",Rue du Pont
6.63343077376086,46.5213228901443,Rue de la Palud,"18",Rue du Pont
6.63344204101613,46.5212755117513,Rue de la Palud,"19",Rue du Pont
6.63347208703017,46.5212221033315,Rue de la Palud,"20",Rue du Pont
6.6335021330442,46.5211652491495,Rue de la Palud,"21",Rue du Pont
6.63354469823077,46.5210549863239,Rue de la Palud,"22",Rue du Pont
6.63375778127985,46.5208131704059,Descente de St-François,"1",Rue Saint-François
6.6338092145193,46.520732277201,Descente de St-François,"2",Rue Saint-François
6.63385513705453,46.520657703671,Descente de St-François,"3",Rue Saint-François
6.63390289649116,46.5205894498421,Descente de St-François,"4",Rue Saint-François
6.63392677620948,46.5205275157379,Descente de St-François,"5",Rue Saint-François
6.63393963451935,46.520456733818,Descente de St-François,"6",Rue Saint-François
6.63415455198412,46.52047190138,Rotillon,"7",
6.63391575480106,46.5203492967993,Descente de St-François,"8",Rue Saint-François
6.63391942860389,46.5202949462265,Descente de St-François,"9",Rue Saint-François
6.63391759170249,46.5202507073481,Descente de St-François,"10",Rue Saint-François
6.63390289649123,46.5202077324031,Descente de St-François,"11",Rue Saint-François
6.63372288015321,46.5202254279729,Descente de St-François,"12",Rue Saint-François
6.63372471705461,46.5202734587758,Descente de St-François,"13",Rue Saint-François
6.63373022775883,46.5203252814367,Descente de St-François,"14",Rue Saint-François
6.63373022775882,46.5203720481857,Descente de St-François,"15",Rue Saint-François
6.63372288015318,46.5204162869654,Descente de St-François,"16",Rue Saint-François
6.63372471705457,46.5204592617454,Descente de St-François,"18",Rue Saint-François
6.63371185874471,46.5205085563041,Descente de St-François,"19",Rue Saint-François
6.63369716353342,46.5205755462739,Descente de St-François,"20",Rue Saint-François
6.63364756719539,46.5206324244852,Descente de St-François,"21",Rue Saint-François
6.63357960184327,46.5206817188868,Descente de St-François,"22",Rue Saint-François
6.6335226578996,46.5207461807292,Descente de St-François,"23",Rue Saint-François
6.63345101874466,46.5208043227175,Descente de St-François,"24",Rue Saint-François
6.63348878285068,46.521910288734,Les Escaliers du Marché,"1",Escalier du Marché
6.63355531312203,46.5219429872659,Les Escaliers du Marché,"2",Escalier du Marché
6.63360853733911,46.5219913810573,Les Escaliers du Marché,"3",Escalier du Marché
6.63362754598805,46.5220580859422,Les Escaliers du Marché,"4",Escalier du Marché
6.63363514944763,46.5221143272521,Les Escaliers du Marché,"5",Escalier du Marché
6.63368267107001,46.5221731843746,Les Escaliers du Marché,6|7,Escalier du Marché
6.63374349874666,46.5222202700266,Les Escaliers du Marché,"8",Escalier du Marché
6.63380242555843,46.5222621239053,Les Escaliers du Marché,"9",Escalier du Marché
6.63384994718082,46.5222882825632,Les Escaliers du Marché,"10",Escalier du Marché
6.63388986534363,46.5223170570722,Les Escaliers du Marché,"11",Escalier du Marché
6.63393358523622,46.5223353681154,Les Escaliers du Marché,"12",Escalier du Marché
6.63397350339903,46.5223628346687,Les Escaliers du Marché,"13",Escalier du Marché
6.63403243021079,46.5223994567183,Les Escaliers du Marché,"14",Escalier du Marché
6.63409135702256,46.5224426183878,Les Escaliers du Marché,"15",Escalier du Marché
6.6341578872939,46.5224870879508,Les Escaliers du Marché,"16",Escalier du Marché
6.63431050665193,46.5223791111543,Les Escaliers du Marché,"19",Escalier du Marché
6.63382346456495,46.5219504405334,Les Escaliers du Marché,"20",Escalier du Marché
6.63390816748844,46.5218317749583,Rue de la Mercerie,"1",Rue de la Mercerie
6.63399829065122,46.521799292589,Rue de la Mercerie,"2",Rue de la Mercerie
6.63409842749875,46.5217618886245,Rue de la Mercerie,"3",Rue de la Mercerie
6.63422574434775,46.5217028296807,Rue de la Mercerie,"4",Rue de la Mercerie
6.63431872856332,46.5216801904019,Rue de la Mercerie,"5",Rue de la Mercerie
6.6344074211997,46.5216526295281,Rue de la Mercerie,"6",Rue de la Mercerie
6.63449039173051,46.5216378647684,Rue de la Mercerie,"7",Rue de la Mercerie
6.63453902962788,46.5216260529578,Rue de la Mercerie,"8",Rue de la Mercerie
6.63460626436837,46.5216162097804,Rue de la Mercerie,"9",Rue de la Mercerie
6.63468065174082,46.5216093195551,Rue de la Mercerie,"10",Rue de la Mercerie
6.6345805148933,46.5215335270195,Rue de la Mercerie,"11",Rue de la Mercerie
6.63445033699151,46.5215660095477,Rue de la Mercerie,"12",Rue de la Mercerie
6.63439597698857,46.5215758527343,Rue de la Mercerie,"13",Rue de la Mercerie
6.6343473390912,46.521591601829,Rue de la Mercerie,"14",Rue de la Mercerie
6.63428153487711,46.5216034136471,Rue de la Mercerie,"15",Rue de la Mercerie
6.63416709276564,46.521636880451,Rue de la Mercerie,"16",Rue de la Mercerie
6.63399542959844,46.5217215316866,Rue de la Mercerie,"17",Rue de la Mercerie
6.63393534748993,46.5217353121078,Rue de la Mercerie,"18",Rue de la Mercerie
6.63385237695912,46.5217668102003,Rue de la Mercerie,"19",Rue de la Mercerie
6.63378371169223,46.5217864964988,Rue de la Mercerie,"20",Rue de la Mercerie
6.63369788010864,46.521792402387,Rue de la Mercerie,"21",Rue de la Mercerie
6.63360775694586,46.5218002769036,Rue de la Mercerie,"22",Rue de la Mercerie
6.63349331483441,46.5218071671047,Rue de la Mercerie,"23",Rue de la Mercerie
6.63339878847186,46.5218964819767,Place de la Palud,"22",Place de la Palud
6.63761977445131,46.5223775351451,Porte de St-Martin,"33",Rue de St-Martin
6.63706858800301,46.5218232357713,Porte de St-Martin,"34",Rue de St-Martin
6.63671610333975,46.5209054873205,Porte de St-Martin,"35",Rue Saint-Martin
6.63681052704993,46.5211143254834,Porte de St-Martin,"36",Rue Saint-Martin
6.63645306586124,46.521078745705,Porte de St-Martin,"37",Rue Saint-Martin
6.63547271870771,46.5241320454846,Rue de la Cité-Devant,"10",Rue de la Cité-Devant
6.6354288824759,46.5240717225003,Rue de la Cité-Devant,9A,Rue de la Cité-Devant
6.63539965832138,46.5239535897954,Rue de la Cité-Devant,"9",Rue de la Cité-Devant
6.63597135584469,46.5240981138141,Rue de la Cité-Devant,"13",Rue de la Cité-Devant
6.63591838706456,46.5241622069516,Rue de la Cité-Devant,"14",Rue de la Cité-Devant
6.63582158205263,46.5241257618435,Rue de la Cité-Devant,"15",Rue de la Cité-Devant
6.63577409280149,46.5240855465234,Rue de la Cité-Devant,"16",Rue de la Cité-Devant
6.63572843006002,46.5240491013639,Rue de la Cité-Devant,"17",Rue de la Cité-Devant
6.6356937263765,46.5240088859871,Rue de la Cité-Devant,"18",Rue de la Cité-Devant
6.63564989014468,46.5239774677033,Rue de la Cité-Devant,"19",Rue de la Cité-Devant
6.63561153344185,46.5239271984113,Rue de la Cité-Devant,"20",Rue de la Cité-Devant
6.63553299352654,46.5237638228911,Rue de la Cité-Devant,"21",Rue de la Cité-Devant
6.63549281031405,46.523690932116,Rue de la Cité-Devant,"22",Rue de la Cité-Devant
6.63544532106292,46.5236318653816,Rue de la Cité-Devant,"23",Rue de la Cité-Devant
6.63554212607487,46.5236117575425,Rue de la Cité-Devant,24a,Rue de la Cité-Devant
6.63574852166636,46.523565258136,Rue de la Cité-Devant,24b,Rue de la Cité-Devant
6.63539235228284,46.5234710024603,Rue de la Cité-Devant,"25",Rue de la Cité-Devant
6.63530285330956,46.5233227065327,Rue de la Cité-Devant,26|27,Rue de la Cité-Devant
6.63529372076128,46.5232648961463,Rue de la Cité-Devant,"28",Rue de la Cité-Devant
6.63528276170333,46.5232209099414,Rue de la Cité-Devant,"29",Rue de la Cité-Devant
6.63523527245223,46.5230210864481,Rue de la Cité-Devant,"30",Rue de la Cité-Devant
6.63518595669145,46.5229155190228,Rue de la Cité-Devant,"31",Rue de la Cité-Devant
6.63458503501358,46.522875302807,Rue de la Cité-Devant,"1",Rue de la Cité-Devant
6.63479873664368,46.5229997216287,Rue de la Cité-Devant,"4",Rue de la Cité-Devant
6.63495216345506,46.5229733297811,Rue de la Cité-Devant,"6",Rue de la Cité-Devant
6.63475307390216,46.523185720952,Rue de la Cité-Devant,"3",Rue de la Cité-Devant
6.63550723949265,46.5232700459475,Rue de la Cité-Devant,"2",Rue de la Cité-Devant
6.63629380708908,46.5242217511579,Rue de la Cité-derrière,"13",Rue de la Cité-derrière
6.63630366377355,46.5241607142875,Rue de la Cité-derrière,"14",Rue de la Cité-derrière
6.63632140580557,46.524111884742,Rue de la Cité-derrière,"15",Rue de la Cité-derrière
6.63613807147475,46.5240155818984,Rue de la Cité-derrière,"12",Rue de la Cité-derrière
6.63612427211652,46.5239518320347,Rue de la Cité-derrière,"12",Rue de la Cité-derrière
6.6361144154321,46.5238284012351,Rue de la Cité-derrière,"11",Rue de la Cité-derrière
6.63630366377361,46.523824332083,Rue de la Cité-derrière,"16",Rue de la Cité-derrière
6.63629972109984,46.5237755022351,Rue de la Cité-derrière,"18",Rue de la Cité-derrière
6.63612032944279,46.5237361670479,Rue de la Cité-derrière,"10",Rue de la Cité-derrière
6.63627803639405,46.5237293851161,Rue de la Cité-derrière,"19",Rue de la Cité-derrière
6.63608090270499,46.5236615657525,Rue de la Cité-derrière,"9",Rue de la Cité-derrière
6.63607498869432,46.5236208740937,Rue de la Cité-derrière,"8",Rue de la Cité-derrière
6.63605527532542,46.5235910335245,Rue de la Cité-derrière,"7",Rue de la Cité-derrière
6.63602176259829,46.5235367779021,Rue de la Cité-derrière,"6",Rue de la Cité-derrière
6.63598824987116,46.5234879477957,Rue de la Cité-Devant,"25",Rue de la Cité-Devant
6.63634900452214,46.5236140921476,Rue de la Cité-derrière,"20",Rue de la Cité-derrière
6.63642588666091,46.5234594635466,Rue de la Cité-derrière,"21",Rue de la Cité-derrière
6.63616576081265,46.523393252814,Rue de la Cité-derrière,"22",Rue de la Cité-derrière
6.63612735084581,46.5233436997315,Rue de la Cité-derrière,"23",Rue de la Cité-derrière
6.63608654025605,46.5233073607756,Rue de la Cité-derrière,"24",Rue de la Cité-derrière
6.63606733527264,46.5232710217955,Rue de la Cité-derrière,"25",Rue de la Cité-derrière
6.63604092842044,46.5232313792439,Rue de la Cité-derrière,"26",Rue de la Cité-derrière
6.63596890973263,46.5231322727384,Rue de la Cité-derrière,"27",Rue de la Cité-derrière
6.63610574523954,46.5229836126411,Rue de la Cité-derrière,"28",Rue de la Cité-derrière
6.63578166114428,46.5229836126412,Rue de la Cité-derrière,"29",Rue Charles-Vuillermet
6.63565922937497,46.5230083893523,Rue de la Cité-derrière,"30",Rue Charles-Vuillermet
6.63552959573687,46.523011692913,Rue de la Cité-derrière,"31",Rue Charles-Vuillermet
6.63434855149962,46.5207326669456,Rue du Flon,"49",
6.6345026756406,46.5207154966844,Rue du Flon,"50",
6.63459368227624,46.5206447955518,Rue du Flon,"51",
6.63478890618815,46.5206730760158,Rue du Flon,"52",
6.63483294165701,46.5206205551423,Rue du Flon,"53",
6.63492248044368,46.5205882345795,Rue du Flon,"54",
6.6352515192421,46.5204900806213,Rue du Flon,"55",
6.63476305720797,46.5215963334931,,"1",
6.63490466213158,46.5216004999656,Rue de St-Etienne,"2",
6.63485828414315,46.5217372647167,Rue de St-Etienne,"3",
6.63490300577479,46.5218842864403,Rue de St-Etienne,"3",
6.63521936990992,46.5220654987149,Rue de St-Etienne,"5",
6.63521771355322,46.5219207568837,Rue de St-Etienne,"6",
6.63522599533687,46.5218763085275,Rue de St-Etienne,"7",
6.63522765169361,46.5218204631052,Rue de St-Etienne,"8",
6.63522765169362,46.5217703161466,Rue de St-Etienne,"9",
6.63521936990999,46.5217270073723,Rue de St-Etienne,"10",
6.63520611905617,46.5216574853204,Rue de St-Etienne,"11",
6.63540360549993,46.5219961907985,Rue de l'Hopital,"20",
6.63541126473507,46.5219311924125,Rue de l'Hopital,"19",
6.63542658320535,46.5218855178245,Rue de l'Hopital,"18",
6.63544062513643,46.5218407215567,Rue de l'Hopital,"17",
6.63544573129319,46.521804708844,Rue de l'Hopital,"16",
6.63546232630266,46.5217599125096,Rue de l'Hopital,"15",
6.63545211398915,46.521708089253,Rue de l'Hopital,"33",
6.63555551366338,46.5220251765401,Rue de l'Hopital,"21",
6.63557083213367,46.5219259222697,Rue de l'Hopital,"24",
6.63559763945665,46.521830181253,Rue de l'Hopital,"22",
6.6356167875445,46.5217484938301,Rue de l'Hopital,"23",
6.63574444146332,46.522020784762,Rue de l'Hopital,"33",
6.63583890536329,46.5220260548956,Rue de l'Hopital,"34",
6.63579294995251,46.5219592998321,Rue de l'Hopital,"35",
6.63582869304981,46.5218916663289,Rue de l'Hopital,"36",
6.63578146109983,46.521821397665,Rue de l'Hopital,"37",
6.63639232649502,46.5223915185999,Rue de la Cité dessous,"31",
6.63612432920814,46.5225451860264,Rue de la Cité dessous,"38",
6.63603168817075,46.5223550936649,Rue de la Cité dessous,"32",
6.63595889878425,46.5221445115297,Rue de la Cité dessous,"33",
6.63618884707357,46.5222059788318,Rue de la Cité dessous,"36",
6.63614418085911,46.5220944270098,Rue de la Cité dessous,"35",
6.63608958881922,46.5219680772204,Rue de la Cité dessous,"32",
6.63605815703868,46.5219009182037,Rue de la Cité dessous,"31",
6.6360167994327,46.5218064401245,Rue de la Cité dessous,"30",
6.63601514512848,46.521700578949,Rue de la Cité dessous,"29",
6.6360399596921,46.5216448025477,Rue de la Cité dessous,"28",
6.6360482312133,46.5215947175672,Rue de la Cité dessous,"27",
6.6360813172981,46.5215594303941,Rue de la Cité dessous,"26",
6.63246452399449,46.5231450174867,Place de la Riponne,,
6.63505108722633,46.5214355795942,,"12",
6.63370223635168,46.521022974076,Rue du Pré,"1",Rue centrale
6.63386842605189,46.5210229740759,Rue du Pré,"2",Rue centrale
6.63397784287314,46.5210329178316,Rue du Pré,"3",Rue centrale
6.63405319596702,46.5210449923896,Rue du Pré,"4",Rue centrale
6.63413371023171,46.5210599080163,Rue du Pré,"5",Rue centrale
6.63425448162876,46.5210762441743,Rue du Pré,"6",Rue centrale
6.63565291811142,46.5211680658663,Derrière les Chenaux,"27",
6.63574810073279,46.5211761682015,Derrière les Chenaux,"28",
6.63584230209002,46.5211883217018,Derrière les Chenaux,"29",
6.63595907252242,46.5212133038886,Derrière les Chenaux,"30",
6.63447612810712,46.5210503974164,Rue du Pré,"8",Rue centrale
6.63455521069253,46.5210517246306,Rue du Pré,"9",Rue centrale
6.63462080257112,46.5210502842161,Rue du Pré,"10",Rue centrale
6.63472198153278,46.5210363602079,Rue du Pré,"11",Rue centrale
6.6348224627085,46.5210286779948,Rue du Pré,"12",Rue centrale
6.63488735680115,46.5210171546733,Rue du Pré,"13",Rue centrale
6.63498224192934,46.5209978593139,Rue du Pré,"14",Rue centrale
6.63504106541755,46.5209891202249,Rue du Pré,"15",Rue centrale
6.6351052364956,46.5209813010389,Rue du Pré,"16",Rue centrale
6.63519547707409,46.5209656626634,Rue du Pré,"17",Rue centrale
6.63526566419071,46.5209596832834,Rue du Pré,"18",Rue centrale
6.63532782992256,46.5209504842359,Rue du Pré,"19",Rue centrale
6.63539668014171,46.5209357657567,Rue du Pré,"20",Rue centrale
6.63553904395553,46.5209323840619,Rue du Pré,"21",Rue centrale
6.63561161106818,46.5209330775712,Rue du Pré,"22",Rue centrale
6.63568518605738,46.5209358516083,Rue du Pré,"23",Rue centrale
